Source,SpecimenID,Location,Day,Month,Year,A or B egg,Length (mm),Breadth (mm),Volume,Reference,Column1,_1,_2,_3,_4
RSPB,RSPB 62,Nightingale,24,9,2014,B,72.4,54.4,108.6,,,,,,
RSPB,RSPB 38,Nightingale,24,9,2014,B,71.5,55.8,112.7,,,,,,
RSPB,RSPB 81,Nightingale,25,9,2014,B,71.9,55.6,112.6,,,,,,
RSPB,RSPB 7,Nightingale,23,9,2014,B,74.2,52.2,102.3,,,,,,
RSPB,RSPB 219,Tristan,9,10,2014,B,72.7,54.5,109.5,,,,,,
RSPB,RSPB 44,Nightingale,24,9,2014,B,70.3,58.2,120.4,,,,,,
RSPB,RSPB 194,Tristan,13,10,2014,B,71.9,55.7,113.1,,,,,,
RSPB,RSPB 43,Nightingale,24,9,2014,B,71.2,57,117.1,,,,,,
RSPB,RSPB 66,Nightingale,24,9,2014,B,73.8,53.3,106.1,,,,,,
RSPB,RSPB 126,Alex,26,9,2014,B,73.2,54.3,109.4,,,,,,
RSPB,RSPB 129,Alex,26,9,2014,B,72.5,55.6,113.4,,,,,,
RSPB,RSPB 113,Alex,26,9,2014,B,73.2,54.6,110.6,,,,,,
RSPB,RSPB 48,Nightingale,24,9,2014,B,72.7,55.5,113.5,,,,,,
RSPB,RSPB 57,Nightingale,24,9,2014,B,72.6,55.7,114,,,,,,
RSPB,RSPB 170,Tristan,13,10,2014,B,72.4,56.1,115.5,,,,,,
RSPB,RSPB 78,Nightingale,25,9,2014,B,75.6,51.7,102.4,,,,,,
RSPB,RSPB 55,Nightingale,24,9,2014,B,73.9,54.4,110.6,,,,,,
RSPB,RSPB 190,Tristan,13,10,2014,B,73.2,56.3,117.6,,,,,,
RSPB,RSPB 143,Tristan,13,10,2014,B,73.9,55.5,115.4,,,,,,
RSPB,RSPB 45,Nightingale,24,9,2014,B,73.5,56.1,117.3,,,,,,
RSPB,RSPB 192,Tristan,13,10,2014,B,74.4,55.7,117,,,,,,
RSPB,RSPB 168,Tristan,13,10,2014,B,75.1,54.7,113.9,,,,,,
RSPB,RSPB 188,Tristan,13,10,2014,B,75.7,54.9,115.7,,,,,,
RSPB,RSPB 198,Tristan,13,10,2014,B,74.5,56.8,121.9,,,,,,
RSPB,RSPB 137,Alex,26,9,2014,B,76.5,55.6,119.9,,,,,,
RSPB,RSPB 261,Tristan,9,10,2014,B,76,56.4,122.6,,,,,,
RSPB,RSPB 71,Nightingale,24,9,2014,B,76.5,55.8,120.8,,,,,,
RSPB,RSPB 61,Nightingale,24,9,2014,B,77.9,56.3,125.1,,,,,,
RSPB,RSPB 132,Alex,26,9,2014,B,86.5,58.3,148.8,,,,,,
RSPB,RSPB 253,Tristan,9,10,2014,U,66.6,49.8,83.7,,,,,,
RSPB,RSPB 214,Tristan,9,10,2014,U,69.6,52.2,96.2,,,,,,
RSPB,RSPB 217,Tristan,9,10,2014,U,71.5,54.7,108.5,,,,,,
RSPB,RSPB 146,Tristan,13,10,2014,U,72.3,55.7,113.7,,,,,,
RSPB,RSPB 224,Tristan,9,10,2014,U,75,53.6,109.2,,,,,,
RSPB,RSPB 205,Tristan,9,10,2014,U,73.6,57.1,121.7,,,,,,
UCT-RSPB,Gough 86,Gough,10,9,2013,A,56.3,46.9,62.8,,,,,,
UCT-RSPB,Gough 71,Gough,10,9,2013,A,57.6,47.3,65.3,,,,,,
UCT-RSPB,Gough 48,Gough,10,9,2013,A,58.8,46.7,65,,,,,,
UCT-RSPB,Gough 37,Gough,10,9,2013,A,58.3,48.3,69,,,,,,
UCT-RSPB,Gough 73,Gough,10,9,2013,A,58.6,47.9,68.2,,,,,,
UCT-RSPB,Gough 85,Gough,10,9,2013,A,60.4,45.6,63.7,,,,,,
UCT-RSPB,Gough 99,Gough,10,9,2013,A,59.8,46.5,65.6,,,,,,
UCT-RSPB,Gough 77,Gough,10,9,2013,A,58.9,48.2,69.4,,,,,,
UCT-RSPB,Gough 68,Gough,10,9,2013,A,59.9,47,67.1,,,,,,
UCT-RSPB,Gough 12,Gough,10,9,2013,A,61.2,45.1,63.1,,,,,,
UCT-RSPB,Gough 97,Gough,10,9,2013,A,59.4,47.8,68.8,,,,,,
UCT-RSPB,Gough 82,Gough,10,9,2013,A,60,47.2,67.8,,,,,,
UCT-RSPB,Gough 5,Gough,10,9,2013,A,60.4,47.1,67.9,,,,,,
UCT-RSPB,Gough 70,Gough,10,9,2013,A,62.1,44.6,62.6,,,,,,
UCT-RSPB,Gough 65,Gough,10,9,2013,A,60.5,47.1,68,,,,,,
UCT-RSPB,Gough 61,Gough,10,9,2013,A,60,47.9,69.8,,,,,,
UCT-RSPB,Gough 91,Gough,10,9,2013,A,61.1,46.6,67.3,,,,,,
UCT-RSPB,Gough 24,Gough,10,9,2013,A,60.7,47.3,68.9,,,,,,
UCT-RSPB,Gough 81,Gough,10,9,2013,A,60.6,47.6,69.6,,,,,,
UCT-RSPB,Gough 72,Gough,10,9,2013,A,61.6,46.4,67.2,,,,,,
UCT-RSPB,Gough 83,Gough,10,9,2013,A,60.2,48.5,71.8,,,,,,
UCT-RSPB,Gough 51,Gough,10,9,2013,A,63.6,43.8,61.9,,,,,,
UCT-RSPB,Gough 35,Gough,10,9,2013,A,61.3,47.5,70.1,,,,,,
UCT-RSPB,Gough 33,Gough,10,9,2013,A,60.5,48.9,73.3,,,,,,
UCT-RSPB,Gough 84,Gough,10,9,2013,A,60.5,48.9,73.3,,,,,,
UCT-RSPB,Gough 10,Gough,10,9,2013,A,61,48.5,72.7,,,,,,
UCT-RSPB,Gough 13,Gough,10,9,2013,A,61.7,48,72.1,,,,,,
UCT-RSPB,Gough 98,Gough,10,9,2013,A,62.5,47,70,,,,,,
UCT-RSPB,Gough 32,Gough,10,9,2013,A,61.1,49.1,74.7,,,,,,
UCT-RSPB,Gough 30,Gough,10,9,2013,A,61.6,49,75,,,,,,
UCT-RSPB,Gough 57,Gough,10,9,2013,A,64.1,45.6,67.6,,,,,,
UCT-RSPB,Gough 47,Gough,10,9,2013,A,62.4,48.2,73.5,,,,,,
UCT-RSPB,Gough 8,Gough,10,9,2013,A,62.2,48.5,74.2,,,,,,
UCT-RSPB,Gough 44,Gough,10,9,2013,A,61.2,50,77.6,,,,,,
UCT-RSPB,Gough 14,Gough,10,9,2013,A,62.5,48.1,73.3,,,,,,
UCT-RSPB,Gough 3,Gough,10,9,2013,A,62.7,48.1,73.5,,,,,,
UCT-RSPB,Gough 76,Gough,10,9,2013,A,62,49.2,76.1,,,,,,
UCT-RSPB,Gough 45,Gough,10,9,2013,A,62.3,49.1,76.1,,,,,,
UCT-RSPB,Gough 42,Gough,10,9,2013,A,61.7,50.2,78.8,,,,,,
UCT-RSPB,Gough 17,Gough,10,9,2013,A,62.2,49.5,77.3,,,,,,
UCT-RSPB,Gough 93,Gough,10,9,2013,A,63.4,47.8,73.4,,,,,,
UCT-RSPB,Gough 16,Gough,10,9,2013,A,61.6,50.5,79.6,,,,,,
UCT-RSPB,Gough 74,Gough,10,9,2013,A,62.7,48.9,76,,,,,,
UCT-RSPB,Gough 40,Gough,10,9,2013,A,63.4,48,74.1,,,,,,
UCT-RSPB,Gough 100,Gough,10,9,2013,A,63,48.6,75.4,,,,,,
UCT-RSPB,Gough 60,Gough,10,9,2013,A,61.8,50.4,79.6,,,,,,
UCT-RSPB,Gough 39,Gough,10,9,2013,A,61.9,50.8,81,,,,,,
UCT-RSPB,Gough 92,Gough,10,9,2013,A,63.9,47.9,74.3,,,,,,
UCT-RSPB,Gough 28,Gough,10,9,2013,A,62.9,49.4,77.8,,,,,,
UCT-RSPB,Gough 80,Gough,10,9,2013,A,62.5,50.3,80.2,,,,,,
UCT-RSPB,Gough 52,Gough,10,9,2013,A,63,49.8,79.2,,,,,,
UCT-RSPB,Gough 89,Gough,10,9,2013,A,64.4,47.8,74.6,,,,,,
UCT-RSPB,Gough 46,Gough,10,9,2013,A,63.4,49.5,78.8,,,,,,
UCT-RSPB,Gough 62,Gough,10,9,2013,A,64,48.9,77.6,,,,,,
UCT-RSPB,Gough 66,Gough,10,9,2013,A,63.7,49.4,78.8,,,,,,
UCT-RSPB,Gough 1,Gough,10,9,2013,A,64.2,48.7,77.2,,,,,,
UCT-RSPB,Gough 22,Gough,10,9,2013,A,63.2,50.2,80.7,,,,,,
UCT-RSPB,Gough 88,Gough,10,9,2013,A,64.6,48.2,76.1,,,,,,
UCT-RSPB,Gough 18,Gough,10,9,2013,A,63.6,49.7,79.6,,,,,,
UCT-RSPB,Gough 6,Gough,10,9,2013,A,63.5,50,80.5,,,,,,
UCT-RSPB,Gough 54,Gough,10,9,2013,A,64.1,49.7,80.3,,,,,,
UCT-RSPB,Gough 31,Gough,10,9,2013,A,64.8,49,78.9,,,,,,
UCT-RSPB,Gough 38,Gough,10,9,2013,A,65.1,48.8,78.6,,,,,,
UCT-RSPB,Gough 43,Gough,10,9,2013,A,64.8,50,82.1,,,,,,
UCT-RSPB,Gough 41,Gough,10,9,2013,A,65.8,49.1,80.4,,,,,,
UCT-RSPB,Gough 75,Gough,10,9,2013,A,64.8,50.6,84.1,,,,,,
UCT-RSPB,Gough 23,Gough,10,9,2013,A,67.5,47.2,76.2,,,,,,
UCT-RSPB,Gough 25,Gough,10,9,2013,A,66.2,49.3,81.6,,,,,,
UCT-RSPB,Gough 19,Gough,10,9,2013,A,65,51.2,86.4,,,,,,
UCT-RSPB,Gough 78,Gough,10,9,2013,A,65,51.6,87.7,,,,,,
UCT-RSPB,Gough 69,Gough,10,9,2013,A,65.4,51.1,86.6,,,,,,
UCT-RSPB,Gough 50,Gough,10,9,2013,A,67.5,48.6,80.8,,,,,,
UCT-RSPB,Gough 9,Gough,10,9,2013,A,65.5,51.6,88.4,,,,,,
UCT-RSPB,Gough 56,Gough,10,9,2013,A,66.7,50,84.5,,,,,,
UCT-RSPB,Gough 20,Gough,10,9,2013,A,65.9,51.5,88.6,,,,,,
UCT-RSPB,Gough 94,Gough,10,9,2013,A,69.8,47,78.2,,,,,,
UCT-RSPB,Gough 15,Gough,10,9,2013,A,67.6,50.9,88.8,,,,,,
UCT-RSPB,Gough 58,Gough,10,9,2013,A,67.3,52.5,94,,,,,,
UCT-RSPB,Gough 26,Gough,10,9,2013,A,69.9,49,85.1,,,,,,
UCT-RSPB,Gough 87,Gough,10,9,2013,A,67,53.9,98.7,,,,,,
UCT-RSPB,Gough 27,Gough,10,9,2013,A,69.7,52.2,96.3,,,,,,
UCT-RSPB,Gough 49,Gough,10,9,2013,A,70.6,51,93.1,,,,,,
UCT-RSPB,Gough 21,Gough,10,9,2013,A,67,56.5,108.4,,,,,,
UCT-RSPB,Gough 64,Gough,10,9,2013,A,69.9,53.1,99.9,,,,,,
UCT-RSPB,Gough 67,Gough,10,9,2013,A,68.7,54.9,105,,,,,,
UCT-RSPB,Gough 90,Gough,10,9,2013,A,70.8,52.4,98.6,,,,,,
UCT-RSPB,Gough 36,Gough,10,9,2013,A,71.6,51.4,95.9,,,,,,
UCT-RSPB,Gough 96,Gough,10,9,2013,A,69.8,54.1,103.6,,,,,,
UCT-RSPB,Gough 59,Gough,10,9,2013,A,70.6,54.3,105.5,,,,,,
UCT-RSPB,Gough 55,Gough,10,9,2013,A,70.1,55.9,111.1,,,,,,
UCT-RSPB,Gough 63,Gough,10,9,2013,A,70.7,56.4,114,,,,,,
UCT-RSPB,Gough 11,Gough,10,9,2013,A,72.1,54.9,110.2,,,,,,
UCT-RSPB,Gough 4,Gough,10,9,2013,A,71.6,55.8,113,,,,,,
UCT-RSPB,Gough 29,Gough,10,9,2013,A,72.6,54.7,110.1,,,,,,
UCT-RSPB,Gough 53,Gough,10,9,2013,A,71.7,56.5,116,,,,,,
UCT-RSPB,Gough 2,Gough,10,9,2013,A,71.2,58.3,122.7,,,,,,
UCT-RSPB,Gough 95,Gough,10,9,2013,A,73.6,55.5,114.9,,,,,,
UCT-RSPB,Gough 34,Gough,10,9,2013,A,72.2,58.8,126.6,,,,,,
UCT-RSPB,Gough 79,Gough,10,9,2013,A,73.8,57.5,123.7,,,,,,
UCT-RSPB,Gough 7,Gough,10,9,2013,A,73.2,58.8,128.3,,,,,,
UCT-RSPB,Gough 7,Gough,10,9,2013,B,65.4,51.4,87.6,,,,,,
UCT-RSPB,Gough 80,Gough,10,9,2013,B,65.5,53.1,93.6,,,,,,
UCT-RSPB,Gough 48,Gough,10,9,2013,B,66.1,52.5,92.4,,,,,,
UCT-RSPB,Gough 100,Gough,10,9,2013,B,66.3,52.6,93,,,,,,
UCT-RSPB,Gough 37,Gough,10,9,2013,B,66.4,52.9,94.2,,,,,,
UCT-RSPB,Gough 73,Gough,10,9,2013,B,66.8,52.6,93.7,,,,,,
UCT-RSPB,Gough 84,Gough,10,9,2013,B,66.4,54.5,100,,,,,,
UCT-RSPB,Gough 40,Gough,10,9,2013,B,68.6,51.6,92.6,,,,,,
UCT-RSPB,Gough 12,Gough,10,9,2013,B,69,51.7,93.5,,,,,,
UCT-RSPB,Gough 35,Gough,10,9,2013,B,68,53.5,98.7,,,,,,
UCT-RSPB,Gough 3,Gough,10,9,2013,B,68.4,53,97.4,,,,,,
UCT-RSPB,Gough 46,Gough,10,9,2013,B,67,55.3,103.9,,,,,,
UCT-RSPB,Gough 83,Gough,10,9,2013,B,66.4,56.4,107.1,,,,,,
UCT-RSPB,Gough 26,Gough,10,9,2013,B,69.2,52.4,96.3,,,,,,
UCT-RSPB,Gough 91,Gough,10,9,2013,B,69,53.1,98.6,,,,,,
UCT-RSPB,Gough 97,Gough,10,9,2013,B,68.4,54.4,102.6,,,,,,
UCT-RSPB,Gough 71,Gough,10,9,2013,B,68.4,54.5,103,,,,,,
UCT-RSPB,Gough 70,Gough,10,9,2013,B,69.9,52.6,98.1,,,,,,
UCT-RSPB,Gough 14,Gough,10,9,2013,B,68.6,54.6,103.7,,,,,,
UCT-RSPB,Gough 94,Gough,10,9,2013,B,69.1,54,102.2,,,,,,
UCT-RSPB,Gough 77,Gough,10,9,2013,B,68.8,54.6,104,,,,,,
UCT-RSPB,Gough 43,Gough,10,9,2013,B,69.2,54.1,102.7,,,,,,
UCT-RSPB,Gough 65,Gough,10,9,2013,B,69.9,53.9,103,,,,,,
UCT-RSPB,Gough 86,Gough,10,9,2013,B,68.8,55.6,107.8,,,,,,
UCT-RSPB,Gough 81,Gough,10,9,2013,B,69.6,54.6,105.2,,,,,,
UCT-RSPB,Gough 34,Gough,10,9,2013,B,69.9,54.5,105.3,,,,,,
UCT-RSPB,Gough 61,Gough,10,9,2013,B,69.6,55.2,107.5,,,,,,
UCT-RSPB,Gough 56,Gough,10,9,2013,B,69.8,55,107.1,,,,,,
UCT-RSPB,Gough 93,Gough,10,9,2013,B,70.3,54.4,105.5,,,,,,
UCT-RSPB,Gough 8,Gough,10,9,2013,B,71.2,53.4,102.9,,,,,,
UCT-RSPB,Gough 82,Gough,10,9,2013,B,70.2,54.9,107.3,,,,,,
UCT-RSPB,Gough 6,Gough,10,9,2013,B,70,55.2,108.1,,,,,,
UCT-RSPB,Gough 10,Gough,10,9,2013,B,70.1,55.2,108.3,,,,,,
UCT-RSPB,Gough 60,Gough,10,9,2013,B,69.1,56.8,113,,,,,,
UCT-RSPB,Gough 98,Gough,10,9,2013,B,70.4,55.1,108.4,,,,,,
UCT-RSPB,Gough 74,Gough,10,9,2013,B,70.2,55.5,109.6,,,,,,
UCT-RSPB,Gough 75,Gough,10,9,2013,B,70,55.9,110.9,,,,,,
UCT-RSPB,Gough 88,Gough,10,9,2013,B,71.1,54.3,106.3,,,,,,
UCT-RSPB,Gough 76,Gough,10,9,2013,B,70.1,55.8,110.7,,,,,,
UCT-RSPB,Gough 16,Gough,10,9,2013,B,70.1,55.9,111.1,,,,,,
UCT-RSPB,Gough 24,Gough,10,9,2013,B,71.1,54.9,108.6,,,,,,
UCT-RSPB,Gough 41,Gough,10,9,2013,B,70.2,56.4,113.2,,,,,,
UCT-RSPB,Gough 23,Gough,10,9,2013,B,72.1,53.9,106.2,,,,,,
UCT-RSPB,Gough 52,Gough,10,9,2013,B,71.5,55.4,111.3,,,,,,
UCT-RSPB,Gough 13,Gough,10,9,2013,B,71.2,56.1,113.6,,,,,,
UCT-RSPB,Gough 9,Gough,10,9,2013,B,71,56.7,115.7,,,,,,
UCT-RSPB,Gough 5,Gough,10,9,2013,B,72.7,54.2,108.3,,,,,,
UCT-RSPB,Gough 33,Gough,10,9,2013,B,71.5,56,113.7,,,,,,
UCT-RSPB,Gough 44,Gough,10,9,2013,B,71,56.8,116.1,,,,,,
UCT-RSPB,Gough 62,Gough,10,9,2013,B,72.3,54.9,110.5,,,,,,
UCT-RSPB,Gough 66,Gough,10,9,2013,B,72.2,55.6,113.2,,,,,,
UCT-RSPB,Gough 17,Gough,10,9,2013,B,72.6,55.1,111.8,,,,,,
UCT-RSPB,Gough 89,Gough,10,9,2013,B,73.6,53.8,108,,,,,,
UCT-RSPB,Gough 39,Gough,10,9,2013,B,71.5,57.1,118.2,,,,,,
UCT-RSPB,Gough 19,Gough,10,9,2013,B,70.9,58,120.9,,,,,,
UCT-RSPB,Gough 38,Gough,10,9,2013,B,72,56.5,116.5,,,,,,
UCT-RSPB,Gough 42,Gough,10,9,2013,B,71.6,57.2,118.8,,,,,,
UCT-RSPB,Gough 32,Gough,10,9,2013,B,72.2,56.4,116.4,,,,,,
UCT-RSPB,Gough 59,Gough,10,9,2013,B,72,56.9,118.2,,,,,,
UCT-RSPB,Gough 28,Gough,10,9,2013,B,72.9,55.8,115.1,,,,,,
UCT-RSPB,Gough 1,Gough,10,9,2013,B,74.4,53.9,109.6,,,,,,
UCT-RSPB,Gough 18,Gough,10,9,2013,B,73.4,56.1,117.1,,,,,,
UCT-RSPB,Gough 22,Gough,10,9,2013,B,73.4,56.4,118.4,,,,,,
UCT-RSPB,Gough 31,Gough,10,9,2013,B,74.3,55.2,114.8,,,,,,
UCT-RSPB,Gough 78,Gough,10,9,2013,B,73.9,56.4,119.2,,,,,,
UCT-RSPB,Gough 92,Gough,10,9,2013,B,74.2,56.1,118.4,,,,,,
UCT-RSPB,Gough 20,Gough,10,9,2013,B,74.6,56.4,120.3,,,,,,
UCT-RSPB,Gough 15,Gough,10,9,2013,B,75.8,57.1,125.3,,,,,,
UCT-RSPB,Gough 49,Gough,10,9,2013,B,76.3,56.8,124.8,,,,,,
UCT-RSPB,Gough 64,Gough,10,9,2013,B,71.6,65,153.4,,,,,,
UCT-RSPB,Gough 157,Gough,20,10,2014,A,58.3,45.3,60.7,,,,,,
UCT-RSPB,Gough 130,Gough,20,10,2014,A,57.4,47,64.3,,,,,,
UCT-RSPB,Gough 117,Gough,20,10,2014,A,59.1,47.4,67.3,,,,,,
UCT-RSPB,Gough 197,Gough,20,10,2014,A,60.3,46.5,66.1,,,,,,
UCT-RSPB,Gough 155,Gough,20,10,2014,A,59.2,48.9,71.8,,,,,,
UCT-RSPB,Gough 160,Gough,20,10,2014,A,60.9,46.6,67,,,,,,
UCT-RSPB,Gough 156,Gough,20,10,2014,A,62.3,44.8,63.4,,,,,,
UCT-RSPB,Gough 174,Gough,20,10,2014,A,61.1,48.2,72,,,,,,
UCT-RSPB,Gough 128,Gough,20,10,2014,A,61.9,47.2,69.9,,,,,,
UCT-RSPB,Gough 103,Gough,20,10,2014,A,63.3,45.4,66.1,,,,,,
UCT-RSPB,Gough 145,Gough,20,10,2014,A,62.7,47.1,70.5,,,,,,
UCT-RSPB,Gough 109,Gough,20,10,2014,A,62,48.7,74.6,,,,,,
UCT-RSPB,Gough 180,Gough,20,10,2014,A,63.5,46.6,69.9,,,,,,
UCT-RSPB,Gough 167,Gough,20,10,2014,A,62.2,48.7,74.8,,,,,,
UCT-RSPB,Gough 183,Gough,20,10,2014,A,62.2,48.7,74.8,,,,,,
UCT-RSPB,Gough 150,Gough,20,10,2014,A,62.1,49,75.6,,,,,,
UCT-RSPB,Gough 177,Gough,20,10,2014,A,63.5,47.3,72,,,,,,
UCT-RSPB,Gough 149,Gough,20,10,2014,A,63.1,48.1,74,,,,,,
UCT-RSPB,Gough 124,Gough,20,10,2014,A,62.8,49,76.4,,,,,,
UCT-RSPB,Gough 139,Gough,20,10,2014,A,61.8,50.8,80.9,,,,,,
UCT-RSPB,Gough 191,Gough,20,10,2014,A,64.3,47.2,72.6,,,,,,
UCT-RSPB,Gough 105,Gough,20,10,2014,A,63.5,48.6,76,,,,,,
UCT-RSPB,Gough 113,Gough,20,10,2014,A,63.3,48.9,76.7,,,,,,
UCT-RSPB,Gough 172,Gough,20,10,2014,A,62.7,49.9,79.2,,,,,,
UCT-RSPB,Gough 131,Gough,20,10,2014,A,62.9,49.7,78.8,,,,,,
UCT-RSPB,Gough 144,Gough,20,10,2014,A,61.1,52.6,85.7,,,,,,
UCT-RSPB,Gough 141,Gough,20,10,2014,A,63.1,49.9,79.7,,,,,,
UCT-RSPB,Gough 187,Gough,20,10,2014,A,64,48.8,77.3,,,,,,
UCT-RSPB,Gough 133,Gough,20,10,2014,A,63.9,49,77.8,,,,,,
UCT-RSPB,Gough 162,Gough,20,10,2014,A,63.7,49.4,78.8,,,,,,
UCT-RSPB,Gough 116,Gough,20,10,2014,A,61.9,52.1,85.2,,,,,,
UCT-RSPB,Gough 176,Gough,20,10,2014,A,64,49.2,78.5,,,,,,
UCT-RSPB,Gough 107,Gough,20,10,2014,A,63.5,50,80.5,,,,,,
UCT-RSPB,Gough 123,Gough,20,10,2014,A,62.9,50.9,82.6,,,,,,
UCT-RSPB,Gough 195,Gough,20,10,2014,A,64.7,48.4,76.8,,,,,,
UCT-RSPB,Gough 184,Gough,20,10,2014,A,63.6,50.3,81.6,,,,,,
UCT-RSPB,Gough 199,Gough,20,10,2014,A,64.3,49.6,80.2,,,,,,
UCT-RSPB,Gough 137,Gough,20,10,2014,A,65.6,48,76.6,,,,,,
UCT-RSPB,Gough 136,Gough,20,10,2014,A,65.3,48.8,78.8,,,,,,
UCT-RSPB,Gough 112,Gough,20,10,2014,A,65.8,48.7,79.1,,,,,,
UCT-RSPB,Gough 192,Gough,20,10,2014,A,65,50.3,83.4,,,,,,
UCT-RSPB,Gough 194,Gough,20,10,2014,A,64.3,51.9,87.8,,,,,,
UCT-RSPB,Gough 146,Gough,20,10,2014,A,65,51,85.7,,,,,,
UCT-RSPB,Gough 134,Gough,20,10,2014,A,65.3,50.8,85.4,,,,,,
UCT-RSPB,Gough 171,Gough,20,10,2014,A,66.2,49.6,82.6,,,,,,
UCT-RSPB,Gough 186,Gough,20,10,2014,A,65.4,50.9,85.9,,,,,,
UCT-RSPB,Gough 153,Gough,20,10,2014,A,66.5,49.5,82.6,,,,,,
UCT-RSPB,Gough 120,Gough,20,10,2014,A,66.4,50.2,84.8,,,,,,
UCT-RSPB,Gough 188,Gough,20,10,2014,A,66.9,49.9,84.5,,,,,,
UCT-RSPB,Gough 148,Gough,20,10,2014,A,66.3,51,87.4,,,,,,
UCT-RSPB,Gough 115,Gough,20,10,2014,A,66.4,50.9,87.2,,,,,,
UCT-RSPB,Gough 104,Gough,20,10,2014,A,66.5,51,87.7,,,,,,
UCT-RSPB,Gough 147,Gough,20,10,2014,A,65.7,52.3,91.1,,,,,,
UCT-RSPB,Gough 106,Gough,20,10,2014,A,66.4,52,91,,,,,,
UCT-RSPB,Gough 166,Gough,20,10,2014,A,67.2,50.9,88.3,,,,,,
UCT-RSPB,Gough 198,Gough,20,10,2014,A,67.3,50.8,88.1,,,,,,
UCT-RSPB,Gough 142,Gough,20,10,2014,A,66.8,51.7,90.5,,,,,,
UCT-RSPB,Gough 185,Gough,20,10,2014,A,67,51.6,90.4,,,,,,
UCT-RSPB,Gough 132,Gough,20,10,2014,A,68.6,49.3,84.5,,,,,,
UCT-RSPB,Gough 178,Gough,20,10,2014,A,67.3,52.1,92.6,,,,,,
UCT-RSPB,Gough 111,Gough,20,10,2014,A,67.4,52,92.4,,,,,,
UCT-RSPB,Gough 163,Gough,20,10,2014,A,69.9,48.7,84.1,,,,,,
UCT-RSPB,Gough 138,Gough,20,10,2014,A,68.5,51.2,91,,,,,,
UCT-RSPB,Gough 168,Gough,20,10,2014,A,65.9,55.5,102.9,,,,,,
UCT-RSPB,Gough 193,Gough,20,10,2014,A,69.3,50.9,91,,,,,,
UCT-RSPB,Gough 114,Gough,20,10,2014,A,70.3,50.6,91.3,,,,,,
UCT-RSPB,Gough 135,Gough,20,10,2014,A,69.9,53.3,100.7,,,,,,
UCT-RSPB,Gough 180,Gough,20,10,2014,B,66.3,50.9,87.1,,,,,,
UCT-RSPB,Gough 136,Gough,20,10,2014,B,65.7,52.4,91.5,,,,,,
UCT-RSPB,Gough 155,Gough,20,10,2014,B,65.2,53.6,95,,,,,,
UCT-RSPB,Gough 152,Gough,20,10,2014,B,67.3,51.5,90.5,,,,,,
UCT-RSPB,Gough 128,Gough,20,10,2014,B,67,52.8,94.7,,,,,,
UCT-RSPB,Gough 122,Gough,20,10,2014,B,66.9,53.2,96,,,,,,
UCT-RSPB,Gough 164,Gough,20,10,2014,B,66.2,54.4,99.3,,,,,,
UCT-RSPB,Gough 144,Gough,20,10,2014,B,65.9,54.9,100.7,,,,,,
UCT-RSPB,Gough 157,Gough,20,10,2014,B,68,52.7,95.7,,,,,,
UCT-RSPB,Gough 103,Gough,20,10,2014,B,69,51.4,92.4,,,,,,
UCT-RSPB,Gough 126,Gough,20,10,2014,B,68.7,51.9,93.8,,,,,,
UCT-RSPB,Gough 130,Gough,20,10,2014,B,67.2,54.3,100.5,,,,,,
UCT-RSPB,Gough 156,Gough,20,10,2014,B,69.6,50.9,91.4,,,,,,
UCT-RSPB,Gough 101,Gough,20,10,2014,B,68.4,52.9,97,,,,,,
UCT-RSPB,Gough 161,Gough,20,10,2014,B,68.3,53.2,98,,,,,,
UCT-RSPB,Gough 107,Gough,20,10,2014,B,68.1,54,100.7,,,,,,
UCT-RSPB,Gough 150,Gough,20,10,2014,B,67.9,54.3,101.5,,,,,,
UCT-RSPB,Gough 162,Gough,20,10,2014,B,67.9,54.8,103.4,,,,,,
UCT-RSPB,Gough 170,Gough,20,10,2014,B,68.5,54.4,102.8,,,,,,
UCT-RSPB,Gough 160,Gough,20,10,2014,B,69.3,53.5,100.6,,,,,,
UCT-RSPB,Gough 118,Gough,20,10,2014,B,69.2,53.8,101.5,,,,,,
UCT-RSPB,Gough 182,Gough,20,10,2014,B,69.6,53.3,100.2,,,,,,
UCT-RSPB,Gough 117,Gough,20,10,2014,B,68.9,54.5,103.8,,,,,,
UCT-RSPB,Gough 119,Gough,20,10,2014,B,68.9,54.6,104.1,,,,,,
UCT-RSPB,Gough 169,Gough,20,10,2014,B,69.1,54.4,103.7,,,,,,
UCT-RSPB,Gough 113,Gough,20,10,2014,B,69.6,53.8,102.1,,,,,,
UCT-RSPB,Gough 183,Gough,20,10,2014,B,69,54.7,104.7,,,,,,
UCT-RSPB,Gough 140,Gough,20,10,2014,B,68.9,54.9,105.3,,,,,,
UCT-RSPB,Gough 141,Gough,20,10,2014,B,68.9,54.9,105.3,,,,,,
UCT-RSPB,Gough 175,Gough,20,10,2014,B,68.9,54.9,105.3,,,,,,
UCT-RSPB,Gough 127,Gough,20,10,2014,B,71.9,50.5,93,,,,,,
UCT-RSPB,Gough 165,Gough,20,10,2014,B,70.3,53,100.1,,,,,,
UCT-RSPB,Gough 133,Gough,20,10,2014,B,70,53.7,102.3,,,,,,
UCT-RSPB,Gough 149,Gough,20,10,2014,B,70,53.9,103.1,,,,,,
UCT-RSPB,Gough 154,Gough,20,10,2014,B,70.8,53.9,104.3,,,,,,
UCT-RSPB,Gough 174,Gough,20,10,2014,B,70.2,54.8,106.9,,,,,,
